
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 551K_scaled.ecu

ECU identified with following data:
HWNumber    = 0261207001       (requested was 0261207001)
SWNumber    = 1037360387       (requested was 1037360387)
PartNumber  = 8D0907551K       (requested was 8D0907551K)
SWVersion   = 0001             (requested was 0001)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 146 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  15.10.2021 15:06:08.569

TimeStamp, nmot_w    , mshfm_w   , msdk_w    , uhfm_w    , gangi     , vfzg      , wped_w    , wdkba     , ub        , perffilt_w, plsol_w   , pvdkds_w  , plsolr_w  , pvdkdsl_w , pssol_w   , ps_w      , pvdk_w    , pu_w      , frxt      , frxta_w   , vpssplg_w , lde       , ldtvm     , ldtvr_w   , lditv_w   , ldptv     , ldrdtv    , ldimn_w   , ldimx_w   , ldimxak_w , ldrlts_w  , ldrlms_w  , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , rl_w      , rlsol_w   , rlmax_w   , rlmx_w    , lamsbg_w  , lamsbg2_w , lamfa_w   , lamfawkr_w, ti_b1     , ti_b2     , usvk      , usvk2     , fr_w      , fr2_w     , uuhsk2_w  , zwgru     , zwist     , zwopt     , zwout     , zwnws     , zwsol     , wkrm      , wkrma     , dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , wnwi_w    , wnwi2_w   , fnwue     , fzabg_w_0 , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabg_w_4 , fzabg_w_5 , fzabgs_w  , tanslin   , tmot      , tmki      , te_w      , tsrldyn   
    0.400, 1727      , 24.1389   , 23.25     , 1.88965   , 1         , 12.5      , 28.7769   , 11.3726   , 13.5168   , 81.6      , 988.438   , 993.75    , 0         , 993.75    , 676.563   , 688.828   , 960.234   , 988.438   , 1         , 1         , 0.685792  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 215.414   , 219.891   , 0         , 0         , 0         , 0         , 0         , 47.3203   , 46.4297   , 121.664   , 121.664   , 1         , 1         , 1         , 1         , 2.57867   , 2.62134   , 0.660589  , 0.258981  , 0.96103   , 0.989716  , 15.6937   , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.859377  , 0.917971  , 0.800783  , 1.36719   , 0.703127  , 0.917971  , 0.078125  , -0.25     , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 1.36      , 2.3       
    0.450, 1740      , 24.6111   , 23.1945   , 1.88965   , 1         , 12.5      , 29.1371   , 11.3726   , 13.5168   , 81.75     , 988.438   , 993.594   , 0         , 993.594   , 680.078   , 691.563   , 961.641   , 988.438   , 1         , 1         , 0.68097   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 215.672   , 220.148   , 0         , 0         , 0         , 0         , 0         , 47.5313   , 46.6875   , 121.875   , 121.875   , 1         , 1         , 1         , 1         , 2.57067   , 2.584     , 0.754471  , 0.754471  , 0.958955  , 0.964783  , 15.7523   , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.859377  , 0.917971  , 0.800783  , 1.36719   , 0.703127  , 0.917971  , 0.078125  , -0.15625  , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 1.352     , 2.3       
    0.500, 1779.75   , 24.1111   , 23.1389   , 1.89453   , 1         , 13.75     , 30.2159   , 11.3726   , 13.5168   , 81.75     , 988.438   , 993.828   , 0         , 993.828   , 694.063   , 687.891   , 963.984   , 988.438   , 1         , 1         , 0.696778  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 216.164   , 220.641   , 0         , 0         , 0         , 0         , 0         , 47.4141   , 47.7891   , 122.297   , 122.297   , 1         , 1         , 1         , 1         , 2.536     , 2.54934   , 0.78055   , 0.806628  , 0.956361  , 0.962189  , 15.4789   , 27.75     , 27.75     , 28.5      , 27.75     , 27.75     , 28.5      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.878909  , 0.937502  , 0.820315  , 1.44532   , 0.742189  , 0.957034  , 0.046875  , -0.109375 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 1.32533   , 2.3       
    0.550, 1834.75   , 24.75     , 23.6667   , 1.90918   , 1         , 13.75     , 31.2947   , 11.3726   , 13.5168   , 82.025    , 988.438   , 993.828   , 0         , 993.828   , 704.453   , 682.734   , 966.563   , 988.438   , 1         , 1         , 0.709107  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 216.844   , 221.344   , 0         , 0         , 0         , 0         , 0         , 47.2031   , 48.8438   , 122.883   , 122.883   , 1         , 1         , 1         , 1         , 2.52267   , 2.536     , 0.790981  , 0.806628  , 0.953217  , 0.959046  , 15.3226   , 29.25     , 29.25     , 28.5      , 29.25     , 29.25     , 28.5      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.878909  , 0.937502  , 0.820315  , 1.44532   , 0.742189  , 0.957034  , -0.09375  , 0.21875   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 1.312     , 2.3       
    0.600, 1882.75   , 26.8056   , 25.5556   , 1.96777   , 1         , 13.75     , 32.0134   , 12.1569   , 13.5168   , 82.225    , 988.438   , 993.828   , 0         , 993.828   , 707.734   , 685.938   , 968.359   , 988.438   , 1         , 1         , 0.718689  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 217.57    , 222.094   , 0         , 0         , 0         , 0         , 0         , 47.6016   , 49.2656   , 123.492   , 123.492   , 1         , 1         , 1         , 1         , 2.576     , 2.58934   , 0.785765  , 0.806628  , 0.950471  , 0.9563    , 15.2445   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.917971  , 0.976565  , 0.859377  , 1.48438   , 0.761721  , 0.976565  , 0.265625  , 0.21875   , 0.0117188 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 1.36534   , 2.3       
    0.650, 1916.5    , 28.6945   , 27.1389   , 2.00683   , 1         , 13.75     , 32.0134   , 12.9412   , 13.5168   , 82.525    , 988.438   , 993.828   , 0         , 993.828   , 699.609   , 696.797   , 970.313   , 988.438   , 1         , 1         , 0.709046  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 218.016   , 222.563   , 0         , 0         , 0         , 0         , 0         , 48.5391   , 48.6563   , 123.867   , 123.867   , 1         , 1         , 1         , 1         , 2.64      , 2.65067   , 0.790981  , 0.811844  , 0.948273  , 0.954102  , 14.9223   , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.917971  , 0.976565  , 0.859377  , 1.48438   , 0.761721  , 0.976565  , 0.015625  , 0         , 0.0117188 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 1.42934   , 2.3       
    0.700, 1946.5    , 28.6111   , 27.2222   , 2.00683   , 1         , 13.75     , 32.0134   , 12.9412   , 13.5168   , 82.525    , 988.438   , 993.828   , 0         , 993.828   , 690       , 706.719   , 972.5     , 988.438   , 1         , 1         , 0.699646  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 218.555   , 223.102   , 0         , 0         , 0         , 0         , 0         , 49.4297   , 48.0469   , 124.336   , 124.336   , 1         , 1         , 1         , 1         , 2.63467   , 2.64267   , 0.790981  , 0.796197  , 0.945374  , 0.951203  , 14.9125   , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.957034  , 0.976565  , 0.878909  , 1.5625    , 0.800783  , 1.01563   , 0.015625  , 0.046875  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 1.424     , 2.3       
    0.750, 1973.5    , 28.2222   , 27.3889   , 1.99219   , 1         , 13.75     , 32.3735   , 12.9412   , 13.5168   , 82.775    , 988.438   , 995.938   , 0         , 995.938   , 689.766   , 707.5     , 976.797   , 988.438   , 1         , 1         , 0.700318  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 219       , 223.547   , 0         , 0         , 0         , 0         , 0         , 49.4766   , 48.1641   , 124.688   , 124.688   , 1         , 1         , 1         , 1         , 2.592     , 2.60534   , 0.801412  , 0.806628  , 0.942322  , 0.948151  , 14.8832   , 30        , 30        , 29.25     , 30        , 30        , 29.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.957034  , 0.976565  , 0.878909  , 1.5625    , 0.800783  , 1.01563   , 0.0625    , -0.109375 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 1.38134   , 2.3       
    0.800, 2008.75   , 29.0556   , 27.5556   , 2.0166    , 1         , 15        , 19.7833   , 12.9412   , 13.5168   , 82.775    , 988.438   , 996.016   , 0         , 996.016   , 529.688   , 704.453   , 978.516   , 988.438   , 1         , 1         , 0.54242   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 219.375   , 223.945   , 0         , 0         , 0         , 0         , 0         , 49.4531   , 36.1172   , 125.086   , 125.086   , 1         , 1         , 1         , 1         , 2.53067   , 2.54134   , 0.806628  , 0.811844  , 0.939271  , 0.9451    , 14.9515   , 30        , 18.75     , 29.25     , 18.75     , 30        , 18.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 1.05469   , 0.917971  , 1.64063   , 0.839846  , 1.05469   , -0.03125  , -0.109375 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 1.32      , 2.3       
    0.850, 2019      , 18.4445   , 20.3056   , 1.73828   , 1         , 15        , 0         , 9.41177   , 13.5168   , 83.075    , 988.438   , 998.594   , 0         , 998.594   , 475.703   , 655.391   , 981.797   , 988.438   , 1         , 0.999818  , 0.477539  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 219.398   , 223.945   , 0         , 0         , 0         , 0         , 0         , 45.7266   , 32.0859   , 126.117   , 126.141   , 1         , 1         , 1         , 1         , 2.20534   , 2.216     , 0.801412  , 0.81706   , 0.936219  , 0.942048  , 15.059    , 30.75     , 6.75      , 30        , 6.75      , 30.75     , 6.75      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 1.05469   , 0.917971  , 1.64063   , 0.839846  , 1.05469   , -0.171875 , 0.171875  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 0.994668  , 2.2       
    0.900, 1970.25   , 16.5556   , 15.4167   , 1.65039   , 1         , 15        , 0         , 7.05883   , 13.5168   , 83.1      , 988.438   , 998.125   , 0         , 998.125   , 228.281   , 579.609   , 981.406   , 988.438   , 1         , 1         , 0.230896  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 219.117   , 223.664   , 0         , 0         , 0         , 0         , 0         , 39.9141   , 13.2891   , 124.781   , 124.781   , 1         , 1         , 1         , 1         , 1.90934   , 1.91467   , 0.81706   , 0.822275  , 0.933015  , 0.938843  , 14.4535   , 30.75     , -9.75     , 30        , -9        , 30.75     , -18       , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 1.05469   , 0.957034  , 1.60157   , 0.859377  , 1.09375   , 0.109375  , -0.125    , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 0.698668  , 2.3       
    0.950, 1915      , 8.94445   , 7.13889   , 1.40137   , 1         , 15        , 0         , 2.35294   , 13.5168   , 83.175    , 988.438   , 998.906   , 0         , 998.906   , 228.75    , 476.719   , 982.109   , 988.438   , 1         , 1         , 0.231384  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 218.156   , 222.703   , 0         , 0         , 0         , 0         , 0         , 32.1094   , 13.2891   , 123.984   , 123.984   , 1         , 1         , 1         , 1         , 1.72267   , 1.72267   , 0.81706   , 0.822275  , 1         , 1         , 14.766    , 32.25     , -7.5      , 32.25     , -6.75     , 32.25     , -15.75    , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 1.05469   , 0.957034  , 1.60157   , 0.859377  , 1.09375   , 0.1875    , -0.390625 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 0.512001  , 2.4       
    1.000, 1873.25   , 7.86112   , 7.02778   , 1.33301   , 1         , 16.25     , 0         , 2.35294   , 13.5168   , 83.35     , 988.438   , 1001.88   , 0         , 1001.88   , 230.469   , 382.891   , 985.078   , 988.438   , 1         , 1         , 0.233154  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 217.57    , 222.094   , 0         , 0         , 0         , 0         , 0         , 24.8438   , 13.3359   , 123.492   , 123.492   , 1         , 1         , 1         , 1         , 1.67734   , 1.67734   , 0.822275  , 0.822275  , 1         , 1         , 14.7172   , 33.75     , -6        , 33.75     , -6        , 33.75     , -10.5     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 1.01563   , 0.976565  , 1.52344   , 0.89844   , 1.17188   , 0.1875    , -0.546875 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 0.466667  , 2.5       
    1.050, 1836.25   , 8.02778   , 7.00001   , 1.31836   , 1         , 16.25     , 0         , 2.35294   , 13.5168   , 83.575    , 988.438   , 1001.48   , 0         , 1001.48   , 234.219   , 325       , 984.766   , 988.438   , 1         , 1         , 0.236633  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 217.219   , 221.742   , 0         , 0         , 0         , 0         , 0         , 20.3672   , 13.5703   , 123.188   , 123.188   , 1         , 1         , 1         , 1         , 1.624     , 1.624     , 0.822275  , 0.81706   , 1         , 1         , 14.639    , 33.75     , -3.75     , 35.25     , -3.75     , 33.75     , -3.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 1.01563   , 0.976565  , 1.52344   , 0.89844   , 1.17188   , 0.21875   , -0.546875 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 34.5      , 95.25     , 69        , 0.413334  , 2.5       
    1.100, 1793.25   , 7.50001   , 7.00001   , 1.30859   , 1         , 16.25     , 0         , 2.35294   , 13.5168   , 83.475    , 988.516   , 998.516   , 0         , 998.516   , 241.172   , 296.172   , 981.719   , 988.516   , 1         , 1         , 0.243653  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 216.422   , 220.922   , 0         , 0         , 0         , 0         , 0         , 18.1875   , 14.0625   , 122.531   , 122.531   , 1         , 1         , 1         , 1         , 1.58934   , 1.58934   , 0.81706   , 0.81706   , 1         , 1         , 14.5707   , 33.75     , 0.75      , 36        , 0.75      , 33.75     , 0.75      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.89844   , 1.09375   , 1.01563   , 1.44532   , 0.917971  , 1.21094   , 0.0625    , -0.609375 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 33.75     , 95.25     , 69        , 0.378667  , 2.5       
