
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 551K_scaled.ecu

ECU identified with following data:
HWNumber    = 0261207001       (requested was 0261207001)
SWNumber    = 1037360387       (requested was 1037360387)
PartNumber  = 8D0907551K       (requested was 8D0907551K)
SWVersion   = 0001             (requested was 0001)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 146 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  31.10.2021 15:27:25.370

TimeStamp, nmot_w    , mshfm_w   , msdk_w    , uhfm_w    , gangi     , vfzg      , wped_w    , wdkba     , ub        , perffilt_w, plsol_w   , pvdkds_w  , plsolr_w  , pvdkdsl_w , pssol_w   , ps_w      , pvdk_w    , pu_w      , frxt      , frxta_w   , vpssplg_w , lde       , ldtvm     , ldtvr_w   , lditv_w   , ldptv     , ldrdtv    , ldimn_w   , ldimx_w   , ldimxak_w , ldrlts_w  , ldrlms_w  , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , rl_w      , rlsol_w   , rlmax_w   , rlmx_w    , lamsbg_w  , lamsbg2_w , lamfa_w   , lamfawkr_w, ti_b1     , ti_b2     , usvk      , usvk2     , fr_w      , fr2_w     , uuhsk2_w  , zwgru     , zwist     , zwopt     , zwout     , zwnws     , zwsol     , wkrm      , wkrma     , dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , wnwi_w    , wnwi2_w   , fnwue     , fzabg_w_0 , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabg_w_4 , fzabg_w_5 , fzabgs_w  , tanslin   , tmot      , tmki      , te_w      , tsrldyn   
   13.056, 1174.5    , 7.41667   , 8.08334   , 1.33301   , 4         , 35        , 0         , 2.7451    , 13.5168   , 84.85     , 1001.09   , 1010.94   , 0         , 1010.94   , 330.625   , 300.938   , 1003.05   , 1001.09   , 1         , 1.01596   , 0.328675  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 219.938   , 219.938   , 0         , 0         , 0         , 0         , 0         , 18.0469   , 20.2734   , 115.289   , 113.484   , 1         , 1         , 1         , 1         , 1.72534   , 1.70134   , 0.0451374 , 0.853569  , 1.0379    , 0.988709  , 17.0609   , 30        , 6.75      , 31.5      , 6.75      , 30        , 6.75      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 1.09375   , 1.09375   , 1.13282   , 1.40625   , 1.05469   , 1.36719   , -0.0625   , 0.109375  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 25.5      , 93.75     , 69        , 0.522667  , 2.6       
   13.106, 1162.25   , 7.77778   , 7.16667   , 1.31348   , 4         , 35        , 3.7766    , 2.7451    , 13.5168   , 84.7      , 1001.09   , 1007.89   , 0         , 1007.89   , 306.953   , 325       , 999.219   , 1001.09   , 1         , 1.01688   , 0.30188   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.695   , 221.695   , 0         , 0         , 0         , 0         , 0         , 19.9453   , 18.6094   , 115.008   , 113.109   , 1         , 1         , 1         , 1         , 1.74934   , 1.72267   , 0.0660002 , 0.858785  , 1.0394    , 0.987214  , 18.018    , 29.25     , 15        , 30        , 15        , 29.25     , 15        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 1.05469   , 1.05469   , 1.09375   , 1.32813   , 1.01563   , 1.32813   , -0.203125 , 0.109375  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 25.5      , 93.75     , 69        , 0.546667  , 2.6       
   13.164, 1185.5    , 5.38889   , 5.88889   , 1.25      , 4         , 35        , 5.39558   , 1.56863   , 13.5168   , 84.5      , 1001.09   , 1007.27   , 0         , 1007.27   , 326.641   , 316.797   , 999.297   , 1001.09   , 1         , 1.01572   , 0.321778  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.695   , 221.695   , 0         , 0         , 0         , 0         , 0         , 19.3594   , 20.1094   , 115.266   , 113.484   , 1         , 1         , 1         , 1         , 1.704     , 1.67734   , 0.086863  , 0.858785  , 1.04025   , 0.986359  , 18.4769   , 29.25     , 29.25     , 30.75     , 29.25     , 29.25     , 30.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 1.05469   , 1.05469   , 1.09375   , 1.32813   , 1.01563   , 1.32813   , -0.203125 , -0.03125  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 25.5      , 93.75     , 69        , 0.501334  , 2.6       
   13.218, 1253.75   , 6.19445   , 6.38889   , 1.25976   , 4         , 35        , 7.73326   , 1.96079   , 13.5168   , 84.35     , 1001.09   , 1006.64   , 0         , 1006.64   , 352.734   , 306.563   , 997.188   , 1001.09   , 1         , 1.01303   , 0.345154  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.18    , 221.18    , 0         , 0         , 0         , 0         , 0         , 18.5625   , 22.0547   , 115.875   , 114.398   , 1         , 1         , 1         , 1         , 1.68      , 1.664     , 0.63451   , 0.853569  , 1.01648   , 0.985078  , 18.9262   , 30        , 30        , 31.5      , 30        , 30        , 31.5      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 1.01563   , 1.01563   , 1.05469   , 1.25      , 0.976565  , 1.28907   , -0.0625   , -0.03125  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.477334  , 2.6       
   13.272, 1303.75   , 6.94445   , 8.30556   , 1.34277   , 4         , 35        , 9.71235   , 3.13726   , 13.5168   , 84.125    , 1001.09   , 1004.53   , 0         , 1004.53   , 384.688   , 305.781   , 992.813   , 1001.02   , 1         , 1.01062   , 0.380188  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.203   , 221.203   , 0         , 0         , 0         , 0         , 0         , 18.5391   , 24.4922   , 116.555   , 115.336   , 1         , 1         , 1         , 1         , 1.68534   , 1.66934   , 0.738824  , 0.843138  , 1.01541   , 0.984009  , 19.1019   , 30.75     , 30.75     , 32.25     , 30.75     , 30.75     , 32.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.976565  , 1.01563   , 1.21094   , 0.937502  , 1.25      , -0.0625   , -0.359375 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.482667  , 2.6       
   13.335, 1385.25   , 8.94445   , 8.94445   , 1.39648   , 4         , 35        , 11.1498   , 3.52941   , 13.5872   , 84.1      , 1001.02   , 1004.45   , 0         , 1004.45   , 391.484   , 318.906   , 990.391   , 1001.02   , 1         , 1.00745   , 0.387635  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.25    , 221.25    , 0         , 0         , 0         , 0         , 0         , 19.5703   , 25.0547   , 117.328   , 116.461   , 1         , 1         , 1         , 1         , 1.72534   , 1.70667   , 0.78055   , 0.837922  , 1.01413   , 0.982728  , 19.014    , 31.5      , 31.5      , 33        , 31.5      , 31.5      , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.976565  , 1.01563   , 1.21094   , 0.937502  , 1.25      , -0.359375 , -0.359375 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.522667  , 2.6       
   13.385, 1473.75   , 9.00001   , 9.27779   , 1.38672   , 3         , 35        , 12.2301   , 3.52941   , 13.5168   , 83.925    , 1001.02   , 1002.5    , 0         , 1002.5    , 388.281   , 328.047   , 988.672   , 1001.02   , 1         , 1.0051    , 0.386292  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.32    , 221.32    , 0         , 0         , 0         , 0         , 0         , 20.3203   , 24.8672   , 118.125   , 117.539   , 1         , 1         , 1         , 1         , 1.728     , 1.70934   , 0.790981  , 0.837922  , 1.01306   , 0.98166   , 18.7406   , 32.25     , 32.25     , 33.75     , 32.25     , 32.25     , 33.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.89844   , 0.89844   , 0.976565  , 1.17188   , 0.781252  , 1.17188   , -0.21875  , -0.359375 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.530667  , 2.6       
   13.435, 1527.25   , 9.58334   , 9.8889    , 1.40625   , 3         , 35        , 13.669    , 3.92157   , 13.5168   , 83.775    , 1001.02   , 1002.42   , 0         , 1002.42   , 394.297   , 332.109   , 987.813   , 1001.02   , 1         , 1.00009   , 0.391053  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.367   , 221.367   , 0         , 0         , 0         , 0         , 0         , 20.6953   , 25.3828   , 119.203   , 119.203   , 1         , 1         , 1         , 1         , 1.73334   , 1.72      , 0.806628  , 0.837922  , 1.01193   , 0.98053   , 18.223    , 33        , 33        , 33.75     , 33        , 33        , 34.5      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.89844   , 0.89844   , 0.976565  , 1.17188   , 0.781252  , 1.17188   , -0.21875  , -0.375    , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.536001  , 2.6       
   13.485, 1547.5    , 10.1111   , 10.3611   , 1.44531   , 3         , 33.75     , 14.3877   , 4.31373   , 13.5872   , 83.625    , 1001.02   , 1002.42   , 0         , 1002.42   , 403.594   , 336.484   , 985.938   , 1001.02   , 1         , 1         , 0.402832  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.047   , 222.023   , 0         , 0         , 0         , 0         , 0         , 21.0938   , 26.1797   , 119.531   , 119.531   , 1         , 1         , 1         , 1         , 1.75734   , 1.74134   , 0.806628  , 0.827491  , 1.01071   , 0.97931   , 17.7543   , 32.25     , 32.25     , 33.75     , 32.25     , 32.25     , 33.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.89844   , 0.937502  , 0.937502  , 1.25      , 0.781252  , 1.05469   , 0.109375  , -0.375    , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.554667  , 2.5       
   13.535, 1554.25   , 11.3056   , 11.4722   , 1.48437   , 3         , 33.75     , 14.3877   , 4.70588   , 13.5872   , 83.625    , 1001.02   , 1002.42   , 0         , 1002.42   , 402.656   , 348.359   , 984.688   , 1001.02   , 1         , 1         , 0.402222  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.484   , 221.484   , 0         , 0         , 0         , 0         , 0         , 21.9375   , 26.0391   , 119.531   , 119.531   , 1         , 1         , 1         , 1         , 1.79467   , 1.77867   , 0.806628  , 0.811844  , 1.00949   , 0.978089  , 17.2367   , 32.25     , 32.25     , 33.75     , 32.25     , 32.25     , 33.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.89844   , 0.937502  , 0.937502  , 1.25      , 0.781252  , 1.05469   , 0.203125  , -0.203125 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.592001  , 2.5       
   13.585, 1461.75   , 11.4722   , 11.4445   , 1.48926   , 3         , 35        , 14.7478   , 4.70588   , 13.5168   , 83.7      , 1001.02   , 1002.42   , 0         , 1002.42   , 423.281   , 364.688   , 983.984   , 1001.02   , 1         , 1         , 0.422852  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.414   , 221.414   , 0         , 0         , 0         , 0         , 0         , 23.1563   , 27.5859   , 119.484   , 119.484   , 1         , 1         , 1         , 1         , 1.83467   , 1.816     , 0.81706   , 0.806628  , 1.00818   , 0.976777  , 16.6508   , 31.5      , 31.5      , 32.25     , 31.5      , 31.5      , 32.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.859377  , 0.937502  , 0.89844   , 1.36719   , 0.820315  , 1.09375   , 0.203125  , -0.5      , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.637334  , 2.6       
   13.635, 1458      , 11.4167   , 11.4445   , 1.50879   , 3         , 35        , 15.4665   , 5.09804   , 13.5168   , 83.7      , 1001.02   , 1002.42   , 0         , 1002.42   , 458.125   , 380.625   , 983.75    , 1001.02   , 1         , 1.0029    , 0.460144  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.781   , 220.781   , 0         , 0         , 0         , 0         , 0         , 24.2344   , 30.0703   , 118.289   , 117.961   , 1         , 1         , 1         , 1         , 1.864     , 1.84534   , 0.81706   , 0.801412  , 1.00665   , 0.975251  , 16.0844   , 32.25     , 31.5      , 31.5      , 31.5      , 32.25     , 31.5      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.859377  , 0.937502  , 0.89844   , 1.36719   , 0.820315  , 1.09375   , -0.046875 , -0.5      , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.666667  , 2.6       
   13.685, 1479.5    , 11.8333   , 11.9445   , 1.50391   , 3         , 33.75     , 16.7254   , 5.09804   , 13.5168   , 83.55     , 1001.09   , 1001.33   , 0         , 1001.33   , 476.953   , 392.656   , 982.813   , 1001.09   , 1         , 1.00192   , 0.479554  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.805   , 220.805   , 0         , 0         , 0         , 0         , 0         , 25.1484   , 31.5      , 118.617   , 118.406   , 1         , 1         , 1         , 1         , 1.89334   , 1.872     , 0.81706   , 0.796197  , 1.00559   , 0.974183  , 15.8598   , 31.5      , 31.5      , 30.75     , 31.5      , 31.5      , 31.5      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.820315  , 0.859377  , 0.820315  , 1.64063   , 0.781252  , 1.05469   , -0.015625 , -0.578125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.690668  , 2.6       
   13.735, 1516.75   , 12.3889   , 12.5278   , 1.52832   , 3         , 33.75     , 17.0855   , 5.4902    , 13.5168   , 83.625    , 1001.09   , 1001.33   , 0         , 1001.33   , 474.453   , 402.344   , 982.578   , 1001.09   , 1         , 1.00052   , 0.474549  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 25.9219   , 31.3359   , 118.992   , 118.945   , 1         , 1         , 1         , 1         , 1.92      , 1.89867   , 0.822275  , 0.796197  , 1.00421   , 0.97281   , 15.518    , 32.25     , 32.25     , 31.5      , 32.25     , 32.25     , 31.5      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.820315  , 0.859377  , 0.820315  , 1.64063   , 0.781252  , 1.05469   , -0.015625 , -0.4375   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.717334  , 2.6       
   13.785, 1507      , 13.1945   , 13.6389   , 1.55762   , 3         , 33.75     , 17.0855   , 5.88235   , 13.5168   , 83.6      , 1001.09   , 998.203   , 0         , 998.203   , 467.422   , 417.266   , 979.766   , 1001.09   , 1         , 1         , 0.465943  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 221.18    , 221.18    , 0         , 0         , 0         , 0         , 0         , 27.0938   , 30.8672   , 119.297   , 119.297   , 1         , 1         , 1         , 1         , 1.944     , 1.92      , 0.827491  , 0.790981  , 1.00266   , 0.971253  , 15.3226   , 32.25     , 32.25     , 31.5      , 32.25     , 32.25     , 31.5      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.781252  , 0.89844   , 0.781252  , 1.67969   , 0.703127  , 1.01563   , -0.015625 , -0.4375   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.741334  , 2.5       
   13.835, 1450.5    , 13.5278   , 13.6389   , 1.5625    , 3         , 33.75     , 17.0855   , 5.88235   , 13.5168   , 83.6      , 1001.09   , 998.125   , 0         , 998.125   , 492.969   , 436.641   , 979.688   , 1001.09   , 1         , 1.0007    , 0.486756  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 28.4766   , 32.7188   , 118.828   , 118.758   , 1         , 1         , 1         , 1         , 1.98667   , 1.96267   , 0.827491  , 0.790981  , 1.00107   , 0.969666  , 15.3324   , 30.75     , 30.75     , 30        , 30.75     , 30.75     , 30        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.781252  , 0.89844   , 0.781252  , 1.67969   , 0.703127  , 1.01563   , -0.015625 , -0.34375  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.784001  , 2.5       
   13.885, 1498.5    , 13.6111   , 13.6667   , 1.57226   , 3         , 33.75     , 17.8057   , 5.88235   , 13.5168   , 83.4      , 1001.09   , 998.125   , 0         , 998.125   , 498.594   , 448.438   , 979.219   , 1001.09   , 1         , 1.00223   , 0.498352  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.805   , 220.805   , 0         , 0         , 0         , 0         , 0         , 29.3438   , 33.1172   , 118.617   , 118.359   , 1         , 1         , 1         , 1         , 1.98134   , 1.95734   , 0.827491  , 0.790981  , 0.999238  , 0.967835  , 14.9125   , 30        , 4.5       , 30        , 4.5       , 30        , 4.5       , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.820315  , 0.859377  , 0.742189  , 1.60157   , 0.742189  , 0.937502  , 0.09375   , -0.265625 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.778668  , 2.5       
   13.935, 1510.75   , 13.7778   , 13.75     , 1.57226   , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.35     , 1001.09   , 998.125   , 0         , 998.125   , 497.969   , 454.609   , 979.219   , 1001.09   , 1         , 1         , 0.498658  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.898   , 220.898   , 0         , 0         , 0         , 0         , 0         , 29.8359   , 33.1172   , 119.063   , 119.063   , 1         , 1         , 1         , 1         , 1.99734   , 1.97334   , 0.827491  , 0.790981  , 0.997956  , 0.966553  , 14.932    , 30        , 30        , 30        , 30        , 30        , 30        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.820315  , 0.859377  , 0.742189  , 1.60157   , 0.742189  , 0.937502  , 0.21875   , -0.265625 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.794668  , 2.5       
   13.985, 1480.25   , 14.0556   , 14.25     , 1.57715   , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.575    , 1001.09   , 1000.23   , 0         , 1000.23   , 501.797   , 463.125   , 981.172   , 1001.09   , 1         , 1         , 0.499024  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.875   , 220.875   , 0         , 0         , 0         , 0         , 0         , 30.4922   , 33.3984   , 119.039   , 119.039   , 1         , 1         , 1         , 1         , 2.00534   , 1.97867   , 0.81706   , 0.759687  , 0.996278  , 0.964875  , 14.9125   , 30        , 30        , 30        , 30        , 30        , 30        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.781252  , 0.859377  , 0.703127  , 1.5625    , 0.742189  , 0.976565  , 0.21875   , -0.578125 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.802668  , 2.5       
   14.035, 1483      , 14.1389   , 14.2778   , 1.58203   , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.575    , 1001.09   , 998.203   , 0         , 998.203   , 507.422   , 472.813   , 978.516   , 1001.09   , 1         , 1.00122   , 0.506226  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.805   , 220.805   , 0         , 0         , 0         , 0         , 0         , 31.1953   , 33.7969   , 118.711   , 118.57    , 1         , 1         , 1         , 1         , 2.03734   , 2.008     , 0.81706   , 0.770118  , 0.994691  , 0.963288  , 14.8051   , 30        , 30        , 30        , 30        , 30        , 30        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.781252  , 0.859377  , 0.703127  , 1.5625    , 0.742189  , 0.976565  , 0.15625   , -0.578125 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.834668  , 2.5       
   14.085, 1497.25   , 14.25     , 14.3889   , 1.5918    , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.475    , 1001.09   , 998.125   , 0         , 998.125   , 500.078   , 477.031   , 977.969   , 1001.09   , 1         , 1.00079   , 0.499512  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.5234   , 33.2578   , 118.969   , 118.875   , 1         , 1         , 1         , 1         , 2.02934   , 2         , 0.811844  , 0.74404   , 0.993073  , 0.961671  , 14.7953   , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.742189  , 0.859377  , 0.664064  , 1.48438   , 0.781252  , 1.01563   , 0.046875  , -0.609375 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.826668  , 2.5       
   14.138, 1486.5    , 14.3333   , 14.4445   , 1.58691   , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.575    , 1001.09   , 998.125   , 0         , 998.125   , 501.641   , 482.188   , 977.344   , 1001.09   , 1         , 1         , 0.501038  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.8984   , 33.375    , 118.922   , 118.922   , 1         , 1         , 1         , 1         , 2.048     , 2.01334   , 0.796197  , 0.608432  , 0.991395  , 0.959992  , 14.7953   , 30        , 30        , 29.25     , 30        , 30        , 29.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.742189  , 0.859377  , 0.664064  , 1.48438   , 0.781252  , 1.01563   , 0.046875  , -0.421875 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.845334  , 2.5       
   14.188, 1491.5    , 14.3056   , 14.3889   , 1.5918    , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.6      , 1001.09   , 998.125   , 0         , 998.125   , 503.281   , 486.406   , 977.031   , 1001.09   , 1         , 1.00082   , 0.504883  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 32.2031   , 33.4922   , 118.805   , 118.711   , 1         , 1         , 1         , 1         , 2.048     , 2.04267   , 0.796197  , 0.332     , 0.989716  , 0.987031  , 14.8051   , 30        , 30        , 29.25     , 30        , 30        , 29.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.781252  , 0.820315  , 0.625002  , 1.44532   , 0.703127  , 0.976565  , 0.125     , -0.421875 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.845334  , 2.5       
   14.238, 1499      , 14.1945   , 14.3889   , 1.5918    , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.575    , 1001.09   , 998.125   , 0         , 998.125   , 498.516   , 487.813   , 976.484   , 1001.09   , 1         , 1.00018   , 0.497315  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 32.3203   , 33.1406   , 118.945   , 118.945   , 1         , 1         , 1         , 1         , 2.03734   , 2.04      , 0.78055   , 0.118157  , 0.98758   , 0.989167  , 14.6195   , 29.25     , 30        , 29.25     , 30        , 29.25     , 30        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.781252  , 0.820315  , 0.625002  , 1.44532   , 0.703127  , 0.976565  , 0.0625    , -0.390625 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.834668  , 2.5       
   14.290, 1491.25   , 14.1945   , 14.3611   , 1.5918    , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.3      , 1001.02   , 998.125   , 0         , 998.125   , 501.328   , 488.984   , 976.094   , 1001.02   , 1         , 1.00009   , 0.499817  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 32.4141   , 33.3516   , 119.016   , 119.016   , 1         , 1         , 1         , 1         , 2.03467   , 2.04      , 0.770118  , 0.118157  , 0.986115  , 0.990632  , 15.2055   , 30        , 30        , 29.25     , 30        , 30        , 29.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.859377  , 0.859377  , 0.644533  , 1.40625   , 0.703127  , 0.89844   , 0.0625    , -0.390625 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.832001  , 2.5       
   14.340, 1499.25   , 14.2222   , 14.3333   , 1.58691   , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.45     , 1001.02   , 995.938   , 0         , 995.938   , 502.266   , 491.719   , 973.75    , 1001.02   , 1         , 1.00052   , 0.501404  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 32.625    , 33.4219   , 118.852   , 118.805   , 1         , 1         , 1         , 1         , 2.05067   , 2.05867   , 0.764903  , 0.112941  , 0.984284  , 0.992463  , 15.1566   , 30        , 30        , 29.25     , 30        , 30        , 29.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.859377  , 0.859377  , 0.644533  , 1.40625   , 0.703127  , 0.89844   , 0.234375  , -0.25     , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.848001  , 2.5       
   14.390, 1506.25   , 14.2222   , 14.4167   , 1.5918    , 3         , 33.75     , 18.1643   , 6.27451   , 13.5168   , 83.475    , 1001.02   , 997.813   , 0         , 997.813   , 495.938   , 491.016   , 975.469   , 1001.02   , 1         , 1         , 0.496033  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.875   , 220.875   , 0         , 0         , 0         , 0         , 0         , 32.5781   , 32.9531   , 119.039   , 119.039   , 1         , 1         , 1         , 1         , 2.02934   , 2.04267   , 0.764903  , 0.13902   , 0.982453  , 0.994294  , 15.1273   , 30        , 30        , 30        , 30        , 30        , 30        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.820315  , 0.937502  , 0.664064  , 1.36719   , 0.664064  , 0.89844   , 0.234375  , -0.578125 , 0.0117188 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.826668  , 2.5       
